Uh-huh, first you tell us where you got the prettiest lace in all the land.	I'm reading your ad.	neutral
I'm reading your ad.	Looks good, uh?	non-neutral
Looks good, uh?	Yeah.	neutral
Yeah.	Stunning entertainment center. Fine,  fine Italian craftsmanship.	neutral
Stunning entertainment center. Fine,  fine Italian craftsmanship.	Oh my God, you guys are selling the entertainment center?	surprise
Oh my God, you guys are selling the entertainment center?	Why? I love that thing.	non-neutral
Why? I love that thing.	You want it?	neutral
You want it?	Oh no.	disgust
Oh no.	Ahh, Gepeto, $5,000 dollars? Are you insane?	surprise
Ahh, Gepeto, $5,000 dollars? Are you insane?	Hey, the ad alone cost 300 bucks!	non-neutral
Hey, the ad alone cost 300 bucks!	All right look, I'm changing it to 50 bucks, or your best offer.	neutral
All right look, I'm changing it to 50 bucks, or your best offer.	What kind of profit is that?! And you call yourself an accountant.	anger
What kind of profit is that?! And you call yourself an accountant.	Nooo.	non-neutral
Nooo.	Oh. What do you do?	surprise
That's right Ross, I can see you in your new apartment!	And you can see me!	neutral
And you can see me!	Same as yesterday,  same as the day before.	neutral
Same as yesterday,  same as the day before.	Is he doing his shark attack bit yet?	neutral
Is he doing his shark attack bit yet?	Nope. Op, wait! There he goes.	neutral
Nope. Op, wait! There he goes.	Hey!	neutral
Hey!	Hey!	neutral
Hey!	Hey!	neutral
Hey!	What are you guys doing up?	surprise
What are you guys doing up?	Oh, we wanted to finish the crossword before we went to bed. Hey, do you know a six-letter word for red?	neutral
Oh, we wanted to finish the crossword before we went to bed. Hey, do you know a six-letter word for red?	Dark red.	neutral
Dark red.	Yeah, I think that's wrong, but there's a Connect the Dots in here for you later.  Hey, how about maroon?	neutral
Yeah, I think that's wrong, but there's a Connect the Dots in here for you later.  Hey, how about maroon?	Yes, you are so smart!	joy
Yes, you are so smart!	Aww, you guys are so cute!	joy
Aww, you guys are so cute!	I know.	neutral
I know.	All right, I'll see you in the morning.	neutral
All right, I'll see you in the morning.	Okay.	neutral
Hello?	What's with her?	disgust
What's with her?	I don't know.	neutral
I don't know.	But hey, I know we can decide.	neutral
But hey, I know we can decide.	Okay, I'm gonna ask you questions and you answer real quick.	neutral
Okay, I'm gonna ask you questions and you answer real quick.	Okay?	neutral
Okay?	Okay.	neutral
Okay.	What do you like better action or comedy?	neutral
What do you like better action or comedy?	Action.	neutral
Action.	Who would you rather sleep with Monica or Rachel?	neutral
Who would you rather sleep with Monica or Rachel?	Dude, you are sick.	disgust
Dude, you are sick.	Oh, I'm sorry. I forgot you had that whole Rachel thing.	surprise
I mean, this is unbelievable.	I know. This is really, really huge.	surprise
I know. This is really, really huge.	No it's not. It's small. It's tiny. It's petite. It's wee.	neutral
No it's not. It's small. It's tiny. It's petite. It's wee.	Nuh-uh. I don't think any of our lives are ever gonna be the same ever again.	non-neutral
Nuh-uh. I don't think any of our lives are ever gonna be the same ever again.	OK, is there a mute button on this woman?	disgust
OK, is there a mute button on this woman?	More than jewelry.	neutral
Hi! I'm Dr. Drake Remoray and I have a few routine questions I need to ask you.	Really? I've been dealing with Dr. Wells.	surprise
Really? I've been dealing with Dr. Wells.	I know, but I'm a neurologist.	neutral
I know, but I'm a neurologist.	And just to be on the safe side, Dr. Wells wanted a more comprehensive overview of you status so he sent me.	neutral
And just to be on the safe side, Dr. Wells wanted a more comprehensive overview of you status so he sent me.	Dr. Wells is a woman.	surprise
Dr. Wells is a woman.	That was a test. Good response. All right, full name.	neutral
That was a test. Good response. All right, full name.	Clifford Burnett.	neutral
Clifford Burnett.	Date of birth?	neutral
Date of birth?	November 16	neutral
November 16	Age?	neutral
Age?	Can't you figure that out based on my date of birth?	non-neutral
Can't you figure that out based on my date of birth?	I'm a doctor Cliff, not a mathematician.	neutral
I'm a doctor Cliff, not a mathematician.	I'm 33.	neutral
I'm 33.	Okay. And uh, are you married.	neutral
Okay. And uh, are you married.	No.	neutral
No.	Oh really? So, 33 and still single, would you say you have commitment issues?	surprise
Oh really? So, 33 and still single, would you say you have commitment issues?	Are all the questions this personal?	surprise
Are all the questions this personal?	Yes.	neutral
Yes.	Well uh if you must know I'm a widower.	sadness
Well uh if you must know I'm a widower.	Oh that's terrible. I'm-I'm really sorry.	sadness
Oh that's terrible. I'm-I'm really sorry.	Yeah.	neutral
Yeah.	Hmm. Do you sleep with women and never call them again?	neutral
Hmm. Do you sleep with women and never call them again?	No.	neutral
No.	Chandler Muriel Bing. Boy, your parents never gave you a chance did they?	neutral
Hey! You guys, I'm writing a holiday song for everyone. Do you want to hear it?	Pheebs, that's great!	joy
Pheebs, that's great!	Oh, yay!	joy
Oh, yay!	But y'know umm, Rachel doesn't rhyme with draddle.	neutral
But y'know umm, Rachel doesn't rhyme with draddle.	I know but it's so hard! Nothing rhymes with your stupid name!	disgust
I know but it's so hard! Nothing rhymes with your stupid name!	What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail. Jail. Bail. Able. May-pole.	neutral
What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail. Jail. Bail. Able. May-pole.	All good, thanks.  Do you maybe have a nickname have like a nickname that's easier to rhyme?	neutral
All good, thanks.  Do you maybe have a nickname have like a nickname that's easier to rhyme?	Didn't your dad used to call you Pumpkin?	neutral
Okay.	Okay, I can do this.	neutral
Okay, I can do this.	I can tell her how I feel.	neutral
I can tell her how I feel.	Just uh, just stand up straight.	fear
Just uh, just stand up straight.	Take a couple deep breaths.	fear
Take a couple deep breaths.	Look confident.	fear
Look confident.	Joey? What's up?	neutral
Joey? What's up?	I uh, I just came by because I-I want to talk to you about something.	fear
I uh, I just came by because I-I want to talk to you about something.	Okay what's up?	neutral
Okay what's up?	What I do dois manage to uh, create an atmosphere of support for the people working with me.	neutral
What I do dois manage to uh, create an atmosphere of support for the people working with me.	I see. Nice sidestep on the do do thing by the way.	neutral
I see. Nice sidestep on the do do thing by the way.	Hardest thing I've ever done in my life.	neutral
Hardest thing I've ever done in my life.	You gotta go!	neutral
You gotta go!	Oh!	neutral
Oh!	Okay, don't worry. You're ready.	neutral
Okay, don't worry. You're ready.	Really?	surprise
Really?	Absolutely! Just fight all your natural instincts and you'll be great.	neutral
Absolutely! Just fight all your natural instincts and you'll be great.	Okay.	neutral
Now, Mom, everything's going fine, really.	Yeah, Ross is great.	neutral
Yeah, Ross is great.	He's uh, he's in a whole other place.	neutral
He's uh, he's in a whole other place.	No, he's gone.	neutral
No, he's gone.	No no, you don't have to fly back, really.	neutral
No no, you don't have to fly back, really.	What do you mean this might be your only chance?	surprise
What do you mean this might be your only chance?	Would you stop?	anger
Would you stop?	I'm only 26, I'm not even thinking about babies yet.	non-neutral
I'm only 26, I'm not even thinking about babies yet.	Where have you been?	neutral
Where have you been?	Oh, just had a baby.	joy
Oh, just had a baby.	Mazel tov!	joy
Oh, wow! I should get going. I-I got a date tonight.	Oh yeah! With who?	surprise
Oh yeah! With who?	You know that girl I told you about who lives up in Poughkeepsie?	neutral
You know that girl I told you about who lives up in Poughkeepsie?	Yeah.	neutral
Yeah.	Not her.	neutral
Not her.	Yeah, this is someone else I meet, and I-I can't decide between the two of them.	neutral
Yeah, this is someone else I meet, and I-I can't decide between the two of them.	Y'know the one from Poughkeepsie, even though she's a two hour train ride away, is really pretty, really smart, and-and a lot of fun.	neutral
Y'know the one from Poughkeepsie, even though she's a two hour train ride away, is really pretty, really smart, and-and a lot of fun.	But this other girl, well, she lives right uptown.	neutral
But this other girl, well, she lives right uptown.	Y'know she's, well she's-she's just as pretty, I guess she's smart, she's	neutral
Y'know she's, well she's-she's just as pretty, I guess she's smart, she's	If she's no fun, why do you want to date her at all?	neutral
If she's no fun, why do you want to date her at all?	Well, I-I want to give her another chance, y'know?	neutral
Well, I-I want to give her another chance, y'know?	She lives so close.	neutral
She lives so close.	And, at the end of the date, the other time, she-she said something that wasif she was kidding was very funny.	neutral
And, at the end of the date, the other time, she-she said something that wasif she was kidding was very funny.	On the other hand, if she wasn't kidding, she's not fun, she's stupid, and kind of a racist.	non-neutral
On the other hand, if she wasn't kidding, she's not fun, she's stupid, and kind of a racist.	Hey!	non-neutral
Hey!	Hey!	non-neutral
Hey!	Hey, man!	non-neutral
Hey, man!	Hey! Ooh, how was your first day working at the restaurant?	joy
Hey! Ooh, how was your first day working at the restaurant?	Damn!	non-neutral
Oh here's a whole bunch.	Oh, I mean she's gonna be at the wedding waiting for him and people will be whispering, Oh that poor girl.	neutral
Oh, I mean she's gonna be at the wedding waiting for him and people will be whispering, Oh that poor girl.	Y'know?	neutral
Y'know?	Then she'll have to come back here and live all alone.	sadness
Then she'll have to come back here and live all alone.	Oh my God!	surprise
Oh my God!	What?	surprise
What?	There was a pregnancy test in the garbage, and it's positive. Monica's pregnant.  So I guess she won't be totally alone.	surprise
Hi.	Listen, I'm sorry about that whole thing with Roger.	sadness
Listen, I'm sorry about that whole thing with Roger.	It really wasn't right, and I, and I want to make it up to you, so umm, I brought you something that I think you'll really enjoy.	non-neutral
It really wasn't right, and I, and I want to make it up to you, so umm, I brought you something that I think you'll really enjoy.	Now, this is just a loan.	neutral
Now, this is just a loan.	Okay?	neutral
Okay?	I'm gonna, I'm gonna want him back.	neutral
I'm gonna, I'm gonna want him back.	So  I'm gonna go now.	neutral
So  I'm gonna go now.	I'm sorry, I thought I could do it and I can't!	sadness
Hey!	Hey!	joy
Hey!	Hi!	joy
Hi!	All right, well why don't I go out with an ex-boyfriend and do Joey a favor?!	non-neutral
All right, well why don't I go out with an ex-boyfriend and do Joey a favor?!	Hey, you wanna do Joey a favor, maybe you go out with Joey.	neutral
All right ladies, here's what we're gonna do.	I-I wanna be with her,  I like her.	non-neutral
I-I wanna be with her,  I like her.	Oh, that's fine! Go with your instincts, go with your instincts.	non-neutral
Oh, that's fine! Go with your instincts, go with your instincts.	Wait, now, what am I doing again?	surprise
Wait, now, what am I doing again?	Come on! Would you please pay attention, I could wake up at any moment!	anger
Come on! Would you please pay attention, I could wake up at any moment!	Hi, I'm Joshua, I'm here to pick up Rachel.	neutral
Hi, I'm Joshua, I'm here to pick up Rachel.	No-no-no, that' not Joshua.	anger
No-no-no, that' not Joshua.	What do you want from me, I've never met the guy.	non-neutral
